Zero Crossing,Spectral Centroids,Spectral Rolloff,Chromagram,MFCC 0,MFCC 1,MFCC 2,MFCC 3,MFCC 4,MFCC 5,MFCC 6,MFCC 7,MFCC 8,MFCC 9,MFCC 10,MFCC 11,MFCC 12,MFCC 13,MFCC 14,MFCC 15,MFCC 16,MFCC 17,MFCC 18,MFCC 19,Genre
0.10118608504256967,2328.6133402440596,4700.5799095697075,0.34097746,-107.36373,91.03609,-8.351602,34.30478,-1.9320308,3.8017337,10.528843,5.5625606,6.9440126,4.7804184,0.6866026,-3.8552222,-2.5799592,-0.90375966,7.029755,3.7838266,3.3457334,5.202933,2.8750505,3.1824827,Disco
0.12638850256385448,2605.0944544086888,5185.585310141738,0.42091405,-78.32346,80.076454,-9.164434,25.480173,-3.3876767,16.809477,7.2678585,1.8153069,0.4975586,6.321131,1.4950291,2.1640882,0.65779805,-3.3803453,-0.90937054,2.9371965,-0.63570577,5.875651,1.8963538,-0.6152944,Disco
0.053842455979102165,1776.2522751135418,3649.3362662961977,0.35583237,-122.03421,116.82397,28.335266,24.733038,10.950001,-1.8936499,-1.4093324,-0.95351726,-3.5378025,-2.6096673,-1.1148916,-4.1770887,-2.5516353,-3.7672126,-0.25797635,3.2387009,-5.761263,0.7176942,0.27252442,-2.2805943,Disco
0.12167764669601393,2403.8843150410266,4745.296305842444,0.39406142,-62.281116,92.05123,-19.723335,17.632328,-3.1757252,5.4249535,-3.999092,8.886389,-2.488145,3.166209,-0.52560616,-1.4882405,1.3001529,0.91093594,-1.5771714,-5.3504066,-1.3793218,1.9308761,0.5227498,-3.3286455,Disco
0.13478414340654024,2874.9262324037013,5899.739325083447,0.42033178,-62.806194,77.884285,3.5352054,26.030218,5.940565,11.304606,11.11518,-1.9678137,1.832487,9.176082,4.067475,0.9848617,5.618053,0.68809646,-0.13162151,2.2062724,-1.8502171,-6.809112,-3.1919365,-3.5453198,Disco
0.1095964650251548,2330.2622314757155,4471.981291874275,0.36706978,-71.21774,97.731895,-18.354856,8.583561,5.200526,-0.938722,0.46652988,1.627443,-4.781343,0.06993741,-0.5443119,-4.448906,-5.312886,-4.7823563,-4.6010933,-5.983273,-2.9019997,-3.4405499,-2.56889,-3.0359437,Disco
0.10974196679082818,2248.1273858272516,4455.448058515141,0.4074324,-81.269714,106.47539,-9.535241,17.971416,3.0124004,8.302999,3.8944821,4.24855,-3.7398596,-2.077904,-2.2063699,-4.5881557,-1.158828,-1.8825797,-0.22699079,-1.0378288,-3.2868967,-1.8735555,-0.7089542,-0.5509222,Disco
0.11426008005998452,2259.589920603691,4655.638514657508,0.37617955,-125.6695,101.7887,-17.49179,33.681488,-15.246543,23.70471,-8.65802,18.551126,-14.062502,19.966364,-15.150987,12.978079,-14.310426,3.036879,-7.0987687,1.6203458,-3.9055912,5.3896437,0.96169007,2.6936831,Disco
0.08702290537925697,1710.8613251393363,2667.5422030705786,0.22049668,-280.87204,120.81151,-37.606266,28.730572,-10.787685,-6.4055657,-13.80243,-4.060564,-14.856463,4.7861776,-20.176258,-5.0950155,-6.7862387,-6.4037814,-1.7546167,-4.124228,3.4046452,4.2507086,1.0107116,-1.139797,Disco
0.15437434996613777,2616.096714804429,4825.979151297649,0.40968096,-104.993484,80.22696,-41.11323,54.02946,-8.379012,25.727741,-12.477098,28.717697,-15.010391,15.619742,-7.617597,12.415966,-7.3723736,5.773884,-9.625325,3.993976,-7.3511157,3.4396365,-3.5168715,-2.9055014,Disco
0.13532117719620743,2397.1063663228833,4823.962496825416,0.42138612,-45.10125,98.65926,-24.6587,40.49734,-18.093637,26.103195,-12.683677,13.97858,-15.408894,16.174131,-14.368268,8.132066,-11.932609,5.3665257,-7.677786,3.676451,-6.798335,1.4828988,-5.800611,-2.5073533,Disco
0.12878191212751547,2375.973366895497,4897.770383852554,0.45115152,-45.783978,101.753555,-32.084698,34.27627,-17.556084,32.332623,-15.653706,22.04559,-16.116486,18.68449,-13.085623,16.486975,-9.916392,11.573791,-7.743573,6.1357074,-7.366037,3.5808048,-6.6191263,2.8441887,Disco
0.15772391398993807,2651.1900047169647,5232.401693716138,0.46047288,-77.17617,89.36861,-34.235554,38.688057,-22.269758,31.261066,-16.390423,22.34658,-16.018637,19.289392,-13.230203,16.733185,-10.392332,11.384278,-8.552412,5.729869,-8.351776,3.0581625,-7.5798545,2.254182,Disco
0.16987803550696595,2591.333355567653,4942.370114164087,0.41642636,-70.49726,90.48752,-48.092735,36.68938,-17.673725,21.613102,-30.192337,24.051117,-20.455074,14.488884,-18.508623,9.131273,-12.052216,6.2709565,-11.562347,4.9150124,-7.8777685,-0.6413072,-4.3589587,0.19809186,Disco
0.15430745694659442,3079.4179348888606,6272.995401388352,0.46776128,-108.48648,69.93208,14.866567,45.539154,-5.388041,41.802547,-13.522724,32.557518,-20.401144,23.435284,-12.126791,17.998259,-9.04112,6.99358,-4.7319784,2.3563688,0.19795723,2.3460824,-0.7872067,-0.59429485,Disco
0.11465010037732198,2565.921074883215,4888.212108316805,0.40122378,-226.34012,78.287125,7.830622,53.865532,-1.1670896,11.316778,-7.8553023,24.379005,-14.960465,18.508617,-19.149946,6.1609535,-10.077711,5.299425,-11.688462,3.3470435,-11.281441,1.3921323,-10.706861,-4.330001,Disco
0.11041618795955882,2107.8488893707763,4251.274293125967,0.46306357,-103.09793,107.53488,-33.559574,52.821835,-9.158241,30.3702,-9.345961,23.044445,-11.895468,18.170706,-7.5404844,9.402025,-5.4439797,6.651529,-5.6128793,4.1556053,-5.4727907,0.8381595,-0.052980594,3.7513452,Disco
0.07696816648123066,1755.129570096359,3473.6289954406925,0.35822383,-182.77354,124.20311,-10.076902,41.611137,-7.404873,26.96349,-12.376511,19.8379,-16.078508,16.217464,-10.262901,3.1359882,-8.994069,2.1646252,-6.1119328,3.9135659,-3.7086577,4.944501,-1.2465832,2.538699,Disco
0.09247298580205109,1937.9336125758975,3908.3763665828174,0.37018174,-143.18527,122.59668,-23.926588,28.151407,-23.696154,23.084053,-17.918957,18.754864,-18.640064,18.35948,-13.917804,9.7356615,-12.243903,4.941596,-8.392464,5.4845138,-7.870669,3.9433851,-5.711892,-0.63085586,Disco
0.1109932819756192,2217.9468185763726,4541.505871468653,0.41725302,-109.55977,104.144226,-16.213127,45.378666,-10.194166,25.55938,-17.158155,22.2778,-16.848677,16.534872,-12.094586,8.674548,-8.845429,5.252254,-9.294308,3.454063,-7.894986,1.5275345,-4.0461197,-0.10680585,Disco
0.1102181543875774,2279.809624784902,4610.338788578754,0.4033412,-109.02608,106.84776,-18.28258,23.42606,-17.76803,19.02655,-13.617815,18.687727,-18.36931,18.404524,-9.717301,11.856961,-5.563615,12.889142,-3.829501,8.683056,-7.0846834,5.423002,-6.199285,2.3291712,Disco
0.09303307311822756,1975.1335053960831,4065.900414056453,0.43474016,-121.0731,116.95221,-22.794767,45.158524,-4.249182,30.266138,-12.2552595,21.73819,-16.549652,16.239948,-10.663033,7.3387628,-9.3622265,5.793364,-8.4224415,2.7597735,-8.09866,0.37483597,-3.247678,3.5937269,Disco
0.11589045568885449,2550.028312048308,5414.375593344863,0.32335445,-91.86959,87.608505,-2.0548387,34.28993,-18.155172,19.341808,-14.697764,17.115946,-15.336227,17.043608,-13.557837,11.848767,-9.815089,9.110835,-11.46897,-1.0484631,-11.647762,0.2934191,-1.2806132,0.09842401,Disco
0.12770671076818885,2387.7325026444496,4758.904556888545,0.42686057,-107.85015,81.94442,-30.65659,41.33486,-8.514049,31.34511,-8.867231,26.035,-8.267371,17.90438,-4.6507196,7.4263287,-4.35125,4.487409,-4.1016283,3.0661237,-0.28664038,4.9907126,0.40155417,3.8349776,Disco
0.09977263931888544,2583.27769921304,5760.181835635159,0.54784983,-51.752674,70.3319,-3.9196143,49.7485,1.5853423,35.70781,-4.0965443,24.791895,-9.710882,22.04486,-6.1189723,17.185402,-2.7709663,11.966265,-1.6327518,6.927689,-2.915434,4.9172826,-0.48700857,6.742309,Disco
0.06485183763061146,2144.1917399531785,4586.622265322659,0.38814136,-189.19038,93.96556,7.9053164,41.896915,-7.0967097,31.887674,-12.589606,24.223202,-6.061487,24.546083,-6.021773,16.768452,-2.019172,6.3354993,-8.55197,3.8138175,-2.5837262,-0.8593359,-3.114788,10.213734,Disco
0.07365715097716719,1887.3917879458206,4221.6828053949785,0.47116882,-106.229515,105.592926,-5.5235453,50.072124,1.2315065,37.016533,-9.631427,24.018871,-8.682292,14.974976,-2.5379305,9.775838,-0.9119325,3.8633864,-1.5522542,3.5731168,1.5285658,2.0946424,-4.015842,-2.6220238,Disco
0.13862576794698142,2492.738859302843,4993.05314102409,0.45081133,-57.583046,96.70201,-24.430408,40.02442,-17.272972,27.84019,-13.308514,23.203543,-16.535013,19.434565,-15.487607,11.8367815,-10.573927,8.366206,-9.374521,6.549179,-3.6991036,0.34666973,-4.4119987,1.555109,Disco
0.14330827931501547,2541.8831605150385,4998.56977433243,0.3649937,-103.73063,92.46817,-27.225178,39.228683,-23.049335,20.640665,-17.765213,18.95452,-15.204603,16.397049,-14.661389,12.250346,-14.975982,8.24195,-11.898024,1.0222756,-8.904133,5.1811075,-6.4453335,1.7002699,Disco
0.16269251584268576,2956.5337941520315,5954.080663155476,0.4162304,-93.28997,77.83542,-8.781921,42.07092,-11.248124,24.245495,-17.912163,22.238214,-16.039015,16.686815,-15.663213,15.412563,-18.125233,10.2117195,-14.607216,1.847661,-11.090334,1.1448854,-10.550952,5.1917396,Disco
0.08364121758900929,1931.2193943087896,4570.430696564193,0.38910958,-118.33623,114.23138,-6.779134,37.394978,-17.43068,28.357903,-23.72197,9.281992,-10.436826,12.62013,-5.1437206,12.251997,-3.86765,4.373957,-9.246141,3.4740598,-7.9481416,3.6632802,-6.154121,2.7026708,Disco
0.1346148322610294,2449.226728591441,5028.72792530355,0.45555383,-81.708824,97.61977,-27.594934,36.65536,-17.262505,30.782278,-15.956755,20.979685,-16.237913,17.429396,-13.370417,15.0917845,-10.396007,10.258538,-8.402227,4.797658,-7.950534,2.3070207,-7.1100006,1.7759241,Disco
0.15595068208204335,2808.9885736537567,5812.798184137964,0.43537277,-105.485466,79.25297,-15.204089,40.82475,-12.264668,23.55845,-19.93746,27.3173,-16.511795,21.535513,-11.67821,13.991477,-10.771838,9.379287,-12.2232485,2.0729127,-12.227498,2.8738317,-4.6831374,8.175473,Disco
0.184138720249613,2902.9647374556394,5279.218077290538,0.434281,-128.43639,67.26169,-36.91789,40.902264,-21.74478,23.168634,-13.246972,13.095528,-14.002035,17.800646,-15.176395,16.366413,-10.468667,12.831395,-9.21756,4.391678,-5.4408355,7.250275,-2.6697347,6.5736785,Disco
0.17636703632933437,2846.7657969378115,5742.8069406987715,0.4463967,-95.22665,82.26083,-26.22755,37.52827,-16.362097,25.299845,-21.800777,21.81824,-20.07119,16.300173,-16.125517,14.445775,-11.910339,7.172645,-11.670557,5.0826354,-10.225019,4.7952724,-6.0200334,-0.23965696,Disco
0.15116461880804954,2649.1616082169267,5437.558786492598,0.4028408,-40.73498,86.78801,-26.96414,34.94455,-20.053434,21.661003,-23.957594,19.271238,-17.532427,18.042782,-16.02353,12.447813,-13.883003,6.015138,-14.214789,-0.811397,-14.491673,-1.2275292,-7.700057,4.329718,Disco
0.12995726405282507,2690.9280799465737,5626.449310964106,0.42904112,-91.7281,86.30811,-17.34473,43.102253,-18.39714,34.055195,-18.413067,26.832611,-13.558111,20.209352,-14.629699,12.666579,-12.598223,6.198163,-10.445742,7.3593235,-8.0533285,7.1124625,-2.4518373,-0.116443194,Disco
0.12191385086106811,2251.8844176767266,4363.281949164329,0.35322934,-95.85378,103.3668,-36.478897,27.143187,-22.889053,10.003013,-24.666824,15.68288,-20.163263,18.757017,-18.572054,9.869663,-15.111829,3.9023933,-11.194927,0.5124198,-5.4793158,3.1174908,-7.907716,2.9706109,Disco
0.11760246347716719,2308.771409464001,4818.229198160555,0.41567567,-56.876728,97.01758,-17.870779,44.93534,-6.930971,23.81252,-23.31002,25.995018,-10.48343,10.451984,-15.222264,10.034367,-9.157286,3.741282,-9.391111,3.486886,-8.046754,1.6593498,-6.011036,4.4174857,Disco
0.09617402162345201,2219.176995192364,4479.0895822247485,0.33195698,-182.03317,103.42146,-18.232798,31.204748,-12.546015,18.843586,-12.879361,19.379597,-17.709637,18.504644,-14.329062,11.548175,-11.636345,5.60031,-8.040014,0.2738176,-8.093064,2.729205,-3.2879295,3.5140877,Disco
0.09981534503192724,2292.468635289698,4707.271535773027,0.45293945,-154.59586,97.93577,-10.358711,39.12873,-11.216673,24.116518,-11.847196,24.19691,-13.46162,20.555204,-8.331316,5.8678975,-9.688366,3.945568,-8.823022,3.313492,-0.30004737,7.596278,0.6583144,0.8099438,Disco
0.14734075682082043,2667.598264204199,5431.13382534346,0.46064785,-80.90678,84.79266,-31.550182,33.901936,-19.85505,23.56161,-22.13177,20.020832,-16.769567,19.20892,-13.114736,11.5034895,-10.731949,10.57021,-8.426814,7.3265424,-5.37604,7.6889677,-5.545129,1.5269661,Hiphop
0.09764869146671827,2808.099767929855,5418.125570669263,0.45732054,-81.11326,49.599606,-14.549537,57.982452,6.84336,27.147627,-6.849032,31.309706,-10.073357,20.325104,-2.5309918,12.747554,3.9741838,13.235182,-2.373511,12.26386,-7.043197,4.7479277,1.8692533,0.020622041,Hiphop
0.05873774005901703,1490.267513454904,2806.7746944840846,0.40420127,-202.87656,132.3943,12.000446,43.782433,-10.238208,17.131266,-13.570457,15.05447,-16.265049,9.428829,-11.652182,7.0572953,-4.319986,0.84064704,-5.607071,1.263801,-6.9798265,0.39042258,-2.4365711,-2.9337604,Hiphop
0.10351449122000773,2493.0197312580017,5046.577817367695,0.46731487,-40.242065,80.84266,-25.655071,38.440735,-11.0855055,24.921871,-7.3786,26.783886,-5.2977505,16.805948,-3.5081236,8.460379,-5.603223,12.062441,-1.8977674,10.490499,0.6477975,0.27224874,-5.0968785,-4.0086093,Hiphop
0.09989130829140867,2372.1967333894245,4763.329530131337,0.44930688,-140.29831,71.624756,-3.7872775,39.02587,4.1889353,31.5489,-3.9650977,19.788548,-3.7641041,16.026464,-3.1850271,11.853031,-1.2588575,5.774303,1.2639153,1.6553906,-0.8383981,1.6213337,-4.0612035,1.143647,Hiphop
0.1246141368759675,2709.121942221254,5744.59859653154,0.49049523,-11.677711,81.98599,-8.517813,52.777676,-14.7203045,31.973505,-19.696445,22.885317,-14.719507,14.5200615,-10.102257,14.009846,-8.080094,7.444731,-5.5027447,12.853198,-3.6970665,6.2366095,-2.583847,0.118143134,Hiphop
0.12823807565789475,2858.879834554595,5942.197401678599,0.46395034,-59.63766,63.888744,3.4703183,45.265762,-1.1732045,28.26103,-13.18117,23.612427,-6.631864,16.486181,-7.287613,14.490754,-5.792004,8.183217,-6.8764586,6.7404795,-4.470376,0.9606614,-7.1343985,-1.2679167,Hiphop
0.07867374951625387,2046.6849345754604,4439.61482092323,0.43233183,-58.45391,103.08833,-7.244473,44.90715,-8.638167,12.359679,-13.770597,19.993721,-13.142527,17.15362,-3.961606,15.589926,-0.467971,6.933028,-6.031801,5.63776,-3.1759079,1.8178426,-2.5654588,0.106783606,Hiphop
0.17691578584558823,3069.324955797573,5599.38280796488,0.4534141,-111.13955,55.19824,-18.447947,47.222244,-24.78852,22.52987,-21.139675,12.544999,-15.850154,16.296986,-12.564763,9.608366,-12.128588,4.8488874,-2.2145047,6.8823605,0.49238876,13.0037985,5.9560885,5.4395876,Hiphop
0.09832480226876934,2199.8238356893144,4670.905089009288,0.56063783,-95.0602,94.20536,-2.5152667,49.536983,-6.6207333,33.202076,-7.6005797,20.965183,-8.858946,16.795013,-5.2504287,10.775789,-3.4663525,7.3073087,-3.4487596,3.8437138,-3.2295709,1.7957257,0.0871796,4.0040097,Hiphop
0.12547203040344426,2284.5575212579392,4550.2558185589205,0.42733732,-67.428246,94.83875,-38.85459,37.64289,-12.2542,36.89969,-12.653231,18.295713,-8.850542,17.985651,-7.2742333,9.716127,-8.746055,4.5022597,-7.5929413,0.22451669,-4.872644,4.8494377,-2.00178,-0.75148,Hiphop
0.0941872611503483,2095.2843615953393,4456.62305141012,0.44398642,-74.175606,104.60411,-8.386396,49.659313,-9.374301,21.42988,-16.331596,18.783543,-13.07315,18.46036,-14.952978,6.875351,-15.323663,4.7737207,-11.092835,4.741564,-2.806385,6.797164,-5.803967,-3.778689,Hiphop
0.08725570820433437,1976.6032436961616,4172.858100631289,0.35877162,-67.07479,112.4114,-23.637552,44.27899,-18.860004,23.871239,-13.401901,20.141394,-10.6477785,20.623392,-7.5053377,14.4211645,-9.388827,11.292674,-8.8616,7.0826035,0.45901698,9.393208,-0.884776,-0.5771717,Hiphop
0.0966369817869582,1798.2561813590762,3529.5286574230845,0.34005493,-129.39497,141.73589,-42.509686,33.99956,-6.949063,8.661952,-11.360084,15.92187,-9.007134,6.6362457,-8.316008,7.561255,-5.4645143,5.870103,-3.1334977,-1.6877952,-8.801465,-4.855858,-9.292506,2.1147583,Hiphop
0.13386653746613777,2437.048752680767,4682.205020680147,0.48957917,-51.250404,91.10093,-33.773254,69.934784,-12.947767,23.192902,-13.771448,23.779623,-14.738323,10.702936,-13.475966,6.0755744,-14.723362,1.681953,-7.243576,3.9641984,-2.648537,7.553569,-0.1310422,-0.736794,Hiphop
0.11596868650832043,2395.62877076659,5142.460570911136,0.4236544,-81.887794,94.760506,-16.234394,40.524334,-12.24442,28.181671,-20.100744,18.094234,-14.640232,14.179171,-7.251566,13.657713,-8.481763,7.9000964,-4.8279853,5.09962,-5.8830223,2.070662,-5.661461,-1.3720536,Hiphop
0.11047967963912539,2433.5703644895043,4788.396045224216,0.46737114,-88.05587,77.371315,-19.102476,51.590668,-11.777362,22.22388,-4.7326627,20.11436,-8.336166,14.614627,-3.8086224,8.5885935,-11.472519,2.15556,-12.688661,0.39874694,0.9862117,10.539301,7.6300416,4.392494,Hiphop
0.08034305159152477,2144.79672760723,4816.829206626113,0.4810648,-76.80552,98.37701,-5.011989,49.335217,-10.269861,33.285267,-9.953817,17.605402,-12.221744,18.65739,-10.970598,11.506588,-10.48515,6.252346,-6.974357,2.4948556,-4.8884716,5.4763227,-1.820574,0.63634896,Hiphop
0.1457859665247678,2677.5302560439604,5188.410293059453,0.46186954,-113.46846,68.46702,-15.757711,56.397556,-8.152411,27.046225,-12.365065,20.66467,-12.676224,15.428244,-11.005448,14.048397,-12.506171,7.403846,-13.318047,-0.24205174,-12.048719,3.8170352,-2.6769555,5.6424294,Hiphop
0.10016379341621517,2470.698672239959,5157.135482173955,0.43227753,-64.625755,88.21518,-10.359759,41.79409,-2.558975,22.90409,-6.4960513,16.629827,-5.8002367,13.095026,-6.9134603,3.0241964,-9.771197,2.3439283,-7.058524,3.2047489,1.7237669,6.0879555,0.3703959,-3.035313,Hiphop
0.10805943728231424,2677.673557527702,5126.693999582769,0.49014097,-122.25047,50.55624,-27.796967,66.57526,-6.5962906,32.058666,-8.222542,22.428335,-6.948256,21.0474,-6.178991,13.64983,-3.0803792,8.708766,-2.9064662,3.6787453,0.27915156,12.866795,14.650001,15.368967,Hiphop
0.11973245815595976,2405.930576103608,4911.4536344451435,0.43017793,-27.604937,94.365364,-20.574892,49.8635,-14.696338,23.862753,-17.595165,24.030825,-15.871646,16.421234,-10.618249,13.8777275,-10.467597,8.189065,-10.303039,5.01281,-5.7405014,10.313155,3.6450894,9.234664,Hiphop
0.0753997708252709,2025.6416599602314,4373.906884916796,0.43964878,-100.62902,110.20705,1.0491434,38.762337,-14.489247,20.642525,-18.027922,12.570257,-14.113892,15.098439,-9.237484,11.394082,-9.5038185,8.6411915,-7.0986547,2.9942627,-4.5005713,4.6870856,-4.1204987,-2.7862647,Hiphop
0.10668265044504643,2240.2865931608994,4640.305274042183,0.3818387,-44.65067,101.19931,-26.27175,52.93045,-11.719686,26.932844,-13.288609,20.705324,-17.484901,11.864712,-10.668865,8.376884,-15.427843,4.877053,-10.055184,4.561018,-1.9895937,7.982591,1.2161927,1.3742731,Hiphop
0.13887293198529413,2517.911423785981,4837.904079189241,0.43090776,-63.00358,86.28989,-37.93877,39.552807,-16.496422,21.110756,-12.235168,13.087689,-12.374563,16.639732,-3.962744,8.851947,-6.3171506,5.6925483,-6.315482,2.3003798,-0.864299,6.517581,4.6996384,4.411028,Hiphop
0.10742111914667182,2305.3387195746227,4732.371383997678,0.5073442,-44.34706,93.362724,-22.266224,48.851868,-13.881655,34.412453,-6.2907476,25.881924,-12.321219,20.429771,-5.7448807,11.852766,-11.547955,10.155391,-3.9559495,10.589813,0.84439456,9.2141,1.7261432,-0.22521242,Hiphop
0.17347174015576625,3459.9272558110056,6876.758417182663,0.47551733,-103.196526,30.574678,20.816439,45.82022,9.801425,8.625476,1.6156187,12.336426,0.5224921,4.9927583,-2.8346853,8.035568,-1.3973496,3.3155212,1.2080404,3.3024297,-2.6949048,5.636846,-0.7170304,2.7537868,Hiphop
0.1028002098248839,2637.8401095155677,5405.400647615132,0.4275723,-109.07469,76.8816,2.5844085,19.068365,0.5576395,8.171708,-8.078374,5.944858,-4.3335857,3.659117,-1.5451632,2.6460214,2.257848,2.8489692,-5.2156262,5.358012,-6.1812773,2.2386727,-2.4782622,-5.986001,Hiphop
0.11459341137770898,2774.8161010678414,5579.274596223152,0.37457496,-83.17103,67.71547,1.2318841,29.660719,12.578944,5.6121845,6.2094283,8.096948,-4.7822876,7.6671977,-1.1781523,4.2436366,1.932382,1.0223438,2.3803086,3.1072948,-8.060231,1.6716609,-1.6563269,-3.2744846,Hiphop
0.11568637529024768,3131.1261135615773,6237.028952205882,0.44048342,-72.5022,57.039433,5.949803,25.908533,6.6654243,11.495476,5.1027446,10.108672,0.9445263,8.691232,-1.6939467,5.992083,0.14492545,4.9663024,-2.0103354,6.0997877,0.09533096,4.1643996,0.24691285,5.889322,Hiphop
0.1727574587606424,3724.6823711131033,7573.895868354538,0.5392599,-23.767189,43.719162,30.557348,26.505726,4.3364606,21.912222,2.57559,6.9931035,-1.4923531,4.5862846,0.41856277,2.463628,-4.076438,-2.016699,-3.562497,-0.12757888,-2.4780092,-1.0381995,-4.7660694,-2.6108294,Hiphop
0.13644361938854488,3084.76186419123,6662.284714075803,0.47980583,-25.081139,60.824257,-4.1871457,14.850025,6.798275,6.1010456,15.452723,3.783457,5.6567593,10.245465,0.8628122,4.1863155,0.9298779,3.2563503,0.21788457,2.6973295,0.7030591,0.8935602,0.35878623,-0.0061337026,Hiphop
0.07872191436531008,2145.7496112926738,4221.701319494913,0.47543654,-148.07509,90.56194,-0.28120375,28.852222,19.308287,15.254983,4.2898045,15.523814,1.2728274,11.129223,8.84884,6.315311,1.6291674,1.426783,-3.4101002,1.1985677,-0.7188274,0.78607327,-0.4499138,1.7178507,Hiphop
0.15224662284732973,2982.060815963111,6070.279960514222,0.50034416,-31.910782,59.893456,-2.7070937,33.515285,13.084849,9.46039,-1.6749284,14.184612,3.1382334,6.8024426,1.168056,3.9001586,1.6960782,1.2545266,-1.4615536,-0.1687718,-1.5966585,1.8303457,1.5534995,-2.3044846,Hiphop
0.16916602167182662,3191.044516046446,6290.853626735439,0.4699237,5.8765297,53.239136,-8.983689,26.939966,0.4364055,15.549557,1.6508085,7.661117,4.983282,8.60772,3.4188218,8.532097,1.1353376,4.908286,0.85887575,3.4006734,-2.8830585,2.7902982,-1.7112114,-0.27082098,Hiphop
0.10329945094814241,2825.323180350757,5999.605387873694,0.52884007,-100.91157,64.27947,12.553192,26.489037,12.413274,12.141062,2.4796119,18.506025,1.5106432,12.066711,-1.483877,6.732931,3.8612087,3.0896335,1.7498541,4.5522346,-2.3667698,5.429846,2.7718558,3.7261648,Hiphop
0.12089987362132353,2960.030263968586,4537.497562373017,0.51876086,-220.95328,41.13407,-13.999622,33.617954,12.183015,13.66386,5.9528584,7.63193,5.29159,10.472866,4.7638593,6.4990845,6.490498,5.4592648,2.5723917,-1.636111,-1.5498557,3.0857005,4.9286523,3.7166464,Hiphop
0.21284149453366874,3770.0918351944115,6831.433691255079,0.4090149,-96.66297,30.600363,2.5302987,12.692579,-10.9734,-2.1036966,-3.6323643,-7.589499,-5.321545,-0.6841103,-4.1492114,-3.1093655,-4.8595595,-3.0993674,-4.161238,-2.563251,-3.482437,-0.34605417,-2.8692627,2.330312,Hiphop
0.09668724603328173,2202.301866338655,4264.882544172068,0.39841792,-62.80478,72.102715,-16.113476,27.418564,5.559254,1.8195366,3.9018826,8.464469,-2.0064857,5.8256607,0.15552722,-0.3025747,-0.6683687,-1.4836794,-0.06495775,3.2097664,0.6705531,1.1248003,-0.93717045,-3.0782568,Hiphop
0.1125715037248452,2706.643672135751,5653.090816533233,0.39010233,-121.610146,76.91895,29.013311,9.93605,3.1744366,5.1759,4.968632,-1.0261811,1.1709315,2.1395123,3.1175811,1.1366606,-0.7816541,-4.982831,-0.12594151,-4.5057254,-2.1900265,-1.3727506,-3.155173,-7.3635154,Hiphop
0.10152508526025542,2431.646799513027,4804.787612773316,0.34758687,-185.24937,96.74397,44.600475,13.89164,6.012546,-2.9074397,3.2628605,-9.662972,-3.6474805,5.251597,-0.95490015,7.6871977,6.0873947,-0.11187385,0.5746669,0.5108949,-5.8694086,-5.460124,-3.0617187,-4.7828765,Hiphop
0.12015460223974458,2708.7713992568238,5367.3342111309985,0.42502835,-76.579445,68.33951,-0.9864551,30.347258,3.6344376,5.2001767,3.277201,2.940383,5.5561566,4.675028,4.330448,3.4470146,2.8569083,1.4412198,-2.322466,-2.6027641,-5.0553684,-3.9794416,-5.5636563,0.00028802737,Hiphop
0.10257420967976007,2908.796365992664,5876.8727966875485,0.44878545,-74.372795,48.812435,4.053876,35.851025,12.498064,13.471876,9.026471,12.569887,2.4843745,12.1300335,9.131852,3.930808,4.573959,1.3742528,3.1927612,4.333499,-4.256365,2.8326795,2.6914186,2.747192,Hiphop
0.06156538735971362,1834.8256530083474,3611.153163850861,0.44521153,-155.64209,113.65446,-4.0282726,18.278055,13.486122,8.257535,8.817541,11.118017,8.914032,10.22509,6.0958743,9.731575,9.312219,2.2520597,2.842799,7.5454516,-2.66222,0.92063653,0.44768155,0.7744324,Hiphop
0.14338613220781735,2548.6358571860324,3745.6273507038504,0.3555424,-267.5495,77.80026,-18.180288,18.875027,2.0010562,-7.5907645,4.715701,-7.695431,-10.359311,10.97964,-2.8640785,-5.7543397,2.3509746,-7.1000733,0.4042877,-1.8002878,-8.362008,-3.0720155,-4.394179,-1.645459,Hiphop
0.1125715037248452,2706.643672135751,5653.090816533233,0.39010233,-121.610146,76.91895,29.013311,9.93605,3.1744366,5.1759,4.968632,-1.0261811,1.1709315,2.1395123,3.1175811,1.1366606,-0.7816541,-4.982831,-0.12594151,-4.5057254,-2.1900265,-1.3727506,-3.155173,-7.3635154,Hiphop
0.09149226610874613,2306.6927466340553,4809.712582992695,0.49219862,-75.649765,91.02435,9.865681,25.092108,11.79665,10.16551,0.13320908,8.233507,1.63723,0.49968216,1.8023927,5.4891934,1.3029702,1.1317276,-1.2013699,0.37005606,-1.2071818,-2.053851,-1.2034113,-2.6337776,Hiphop
0.10935685952012383,3236.1631018546072,7180.423247629644,0.44939482,-76.62046,52.771492,34.63614,26.188982,16.66757,11.355079,5.858465,6.9043756,3.6636755,-0.96046454,3.8747363,4.4840083,0.63094515,5.429071,4.1932015,0.8150801,1.6338726,0.69542354,-2.806931,-3.4100535,Hiphop
0.07745040090460527,2344.36138922193,5198.26023349821,0.4160782,-87.655945,79.381096,25.071377,45.169743,11.194202,18.170605,3.5189364,6.9979563,1.2652125,2.3582046,-1.7767195,-0.011496517,-2.703888,-0.48913446,-5.2573442,-3.8626328,-2.5042803,-4.6834254,-4.9855576,-4.421064,Hiphop
